id,name,parent_id,category_type,sort,tree_level,subject_category,remark,created_by,created_time,updated_by,updated_time
1314651807735824385,军事预防医学,1314651556366991361,10,0,2,1314650032261775361,"R149,R82",,2020/10/10 03:39:51,,
1314651868062498817,中医学,1314650032261775361,10,0,1,1314650032261775361,R2,,2020/10/10 03:40:05,,
1314651873494122498,中医基础理论,1314651868062498817,10,0,2,1314650032261775361,R22,,2020/10/10 03:40:06,,
1314651898370539521,中医临床基础,1314651868062498817,10,0,2,1314650032261775361,R24,,2020/10/10 03:40:12,,
1314651935007784961,中医医史文献,1314651868062498817,10,0,2,1314650032261775361,R25,,2020/10/10 03:40:21,,
1314651967706578946,方剂学,1314651868062498817,10,0,2,1314650032261775361,R289,,2020/10/10 03:40:29,,
1314652012002623489,中医诊断学,1314651868062498817,10,0,2,1314650032261775361,R24,,2020/10/10 03:40:39,,
1314652044235849730,中医内科学,1314651868062498817,10,0,2,1314650032261775361,R25,,2020/10/10 03:40:47,,
1314652076662013953,中医外科学,1314651868062498817,10,0,2,1314650032261775361,R26,,2020/10/10 03:40:55,,
1314652104075984897,中医骨伤科学,1314651868062498817,10,0,2,1314650032261775361,R274,,2020/10/10 03:41:01,,
1314652136707670017,中医妇科学,1314651868062498817,10,0,2,1314650032261775361,R271,,2020/10/10 03:41:09,,
1314652163861594114,中医儿科学,1314651868062498817,10,0,2,1314650032261775361,R272,,2020/10/10 03:41:16,,
1314652196380033026,中医五官科学,1314651868062498817,10,0,2,1314650032261775361,R276,,2020/10/10 03:41:23,,
1314652236158812161,针灸推拿学,1314651868062498817,10,0,2,1314650032261775361,R24,,2020/10/10 03:41:33,,
1314652272540205057,民族医学,1314651868062498817,10,0,2,1314650032261775361,R29,,2020/10/10 03:41:41,,
1314652603693088769,中西医结合,1314650032261775361,10,0,1,1314650032261775361,,,2020/10/10 03:43:00,,
1314652610114568193,中西医结合基础,1314652603693088769,10,0,2,1314650032261775361,R203,,2020/10/10 03:43:02,,
1314652649893347330,中西医结合临床,1314652603693088769,10,0,2,1314650032261775361,"R2,R4,R5,R6,R78,R8",,2020/10/10 03:43:11,,
1314652882266177537,药学,1314650032261775361,10,0,1,1314650032261775361,"R9,R92,R99",,2020/10/10 03:44:07,,
1314652886041051137,药物化学,1314652882266177537,10,0,2,1314650032261775361,R91,,2020/10/10 03:44:08,,
1314652921264816130,药剂学,1314652882266177537,10,0,2,1314650032261775361,"R94,R95,R97",,2020/10/10 03:44:16,,
1314652983952883713,生药学,1314652882266177537,10,0,2,1314650032261775361,R93,,2020/10/10 03:44:31,,
1314653017394069505,药物分析学,1314652882266177537,10,0,2,1314650032261775361,R91,,2020/10/10 03:44:39,,
1314653048931041281,微生物与生化药学,1314652882266177537,10,0,2,1314650032261775361,R91,,2020/10/10 03:44:47,,
1314653075183190017,药理学,1314652882266177537,10,0,2,1314650032261775361,R96,,2020/10/10 03:44:53,,
1314653196687982594,中药学,1314650032261775361,10,0,1,1314650032261775361,R28,,2020/10/10 03:45:22,,
1314653244024897537,特种医学,1314650032261775361,10,0,1,1314650032261775361,R8,,2020/10/10 03:45:33,,
1314653297871372290,医学技术,1314650032261775361,10,0,1,1314650032261775361,"R44,R45,R49",,2020/10/10 03:45:46,,
1314653354976821249,护理学,1314650032261775361,10,0,1,1314650032261775361,"R24,R47",,2020/10/10 03:46:00,,
1314653517556432898,军事学,0,10,0,0,1314653517556432898,"E,E0,E1,E2",,2020/10/10 03:46:38,,
1314653521696210945,军事思想及军事历史,1314653517556432898,10,0,1,1314653517556432898,,,2020/10/10 03:46:39,,
1314653523927580674,军事思想,1314653521696210945,10,0,2,1314653517556432898,E0,,2020/10/10 03:46:40,,
1314653581167247361,军事历史,1314653521696210945,10,0,2,1314653517556432898,"E09,E19,E29,E37",,2020/10/10 03:46:53,,
1314653637811322881,战略学,1314653517556432898,10,0,1,1314653517556432898,E89,,2020/10/10 03:47:07,,
1314653640566980609,军事战略学,1314653637811322881,10,0,2,1314653517556432898,E81,,2020/10/10 03:47:08,,
1314653664902332418,战争动员学,1314653637811322881,10,0,2,1314653517556432898,"E12,E25,E26",,2020/10/10 03:47:13,,
1314653732988469249,战役学,1314653517556432898,10,0,1,1314653517556432898,,,2020/10/10 03:47:30,,
1314653757902635009,联合战役学,1314653732988469249,10,0,2,1314653517556432898,E82,,2020/10/10 03:47:36,,
1314653781852110849,军种战役学,1314653732988469249,10,0,2,1314653517556432898,E82,,2020/10/10 03:47:41,,
1314653836038324225,战术学,1314653517556432898,10,0,1,1314653517556432898,,,2020/10/10 03:47:54,,
1314653858523987970,合同战术学,1314653836038324225,10,0,2,1314653517556432898,E83,,2020/10/10 03:48:00,,
1314653969622712321,兵种战术学,1314653836038324225,10,0,2,1314653517556432898,E83,,2020/10/10 03:48:26,,
1314653995858083841,军队指挥学,1314653517556432898,10,0,1,1314653517556432898,,,2020/10/10 03:48:32,,
1314653998404026370,作战指挥学,1314653995858083841,10,0,2,1314653517556432898,"E07,E141,E21,E83",,2020/10/10 03:48:33,,
1314654030524006402,军事运筹学,1314653995858083841,10,0,2,1314653517556432898,E91,,2020/10/10 03:48:41,,
1314654069409398785,军事通信学,1314653995858083841,10,0,2,1314653517556432898,E96,,2020/10/10 03:48:50,,
1314654148694327297,军事情报学,1314653995858083841,10,0,2,1314653517556432898,"E141,E21,E87",,2020/10/10 03:49:09,,
1314654178746515457,密码学,1314653995858083841,10,0,2,1314653517556432898,"E96,TN91",,2020/10/10 03:49:16,,
1314654239542951938,军事教育训练学,1314653995858083841,10,0,2,1314653517556432898,"E07,E13,E25,E27",,2020/10/10 03:49:30,,
1314654301765451777,军事管理学,1314653517556432898,10,0,1,1314653517556432898,,,2020/10/10 03:49:45,,
1314654307515842561,军事组织编制学,1314654301765451777,10,0,2,1314653517556432898,"E07,E12,E26",,2020/10/10 03:49:47,,
1314654333486972929,军队管理学,1314654301765451777,10,0,2,1314653517556432898,"E07,E12,E26",,2020/10/10 03:49:53,,
1314654381629194241,军队政治工作学,1314653517556432898,10,0,1,1314653517556432898,"E14,E22,E27",,2020/10/10 03:50:04,,
1314654416303505409,军事后勤学与军事装备学,1314653517556432898,10,0,1,1314653517556432898,E95,,2020/10/10 03:50:13,,
1314654423152803842,军事后勤学,1314654416303505409,10,0,2,1314653517556432898,"E07,E14,E23",,2020/10/10 03:50:14,,
1314654466295414785,后方专业勤务,1314654416303505409,10,0,2,1314653517556432898,"E07,E14,E23",,2020/10/10 03:50:25,,
1314654576425254913,军事装备学,1314654416303505409,10,0,2,1314653517556432898,"E07,E14,E24",,2020/10/10 03:50:51,,
1314654670381858817,军事装备学,1314653517556432898,10,0,1,1314653517556432898,"E07,E14,E24",,2020/10/10 03:51:13,,
1314654709124644865,军事训练学,1314653517556432898,10,0,1,1314653517556432898,"E07,E13,E25,E27",,2020/10/10 03:51:22,,
1314654777382748162,管理学,0,10,0,0,1314654777382748162,G3,,2020/10/10 03:51:39,,
1314654786752823297,管理科学与工程,1314654777382748162,10,0,1,1314654777382748162,C93,,2020/10/10 03:51:41,,
1314654838263070722,工商管理,1314654777382748162,10,0,1,1314654777382748162,,,2020/10/10 03:51:53,,
1314654848530726914,会计学,1314654838263070722,10,0,2,1314654777382748162,"F23,F27,F81",,2020/10/10 03:51:56,,
1314654957448413186,企业管理,1314654838263070722,10,0,2,1314654777382748162,"F24,F27,F7,F406",,2020/10/10 03:52:22,,
1314655175258619905,旅游管理,1314654838263070722,10,0,2,1314654777382748162,F59,,2020/10/10 03:53:14,,
1314655226605289473,技术经济及管理,1314654838263070722,10,0,2,1314654777382748162,"F06,F20",,2020/10/10 03:53:26,,
1314655308390023169,农林经济管理,1314654777382748162,10,0,1,1314654777382748162,,,2020/10/10 03:53:45,,
1314655319886610433,农业经济管理,1314655308390023169,10,0,2,1314654777382748162,F3,,2020/10/10 03:53:48,,
1314655366141394946,林业经济管理,1314655308390023169,10,0,2,1314654777382748162,"F30,F31,F32",,2020/10/10 03:53:59,,
1314655493090394114,公共管理,1314654777382748162,10,0,1,1314654777382748162,,,2020/10/10 03:54:29,,
1314655499893555201,行政管理,1314655493090394114,10,0,2,1314654777382748162,"C916,D03,D52,D63",,2020/10/10 03:54:31,,
1314655595196530690,社会医学与卫生事业管理,1314655493090394114,10,0,2,1314654777382748162,R1,,2020/10/10 03:54:54,,
1314655661193904129,教育经济与管理,1314655493090394114,10,0,2,1314654777382748162,"F08,G40,G46,G47",,2020/10/10 03:55:09,,
1314655727694594050,社会保障,1314655493090394114,10,0,2,1314654777382748162,"C913,D57,D63",,2020/10/10 03:55:25,,
1314655821940604930,土地资源管理,1314655493090394114,10,0,2,1314654777382748162,"F30,F31,F32",,2020/10/10 03:55:48,,
1314655923409207298,图书情报与档案管理,1314654777382748162,10,0,1,1314654777382748162,,,2020/10/10 03:56:12,,
1314655929033768962,图书馆学,1314655923409207298,10,0,2,1314654777382748162,G25,,2020/10/10 03:56:13,,
1314655978799185922,情报学,1314655923409207298,10,0,2,1314654777382748162,"G25,G35",,2020/10/10 03:56:25,,
1314656050203017218,档案学,1314655923409207298,10,0,2,1314654777382748162,G27,,2020/10/10 03:56:42,,
1314656181946105858,艺术学,0,10,0,0,1314656181946105858,"J,J1,J11,J12,J13,J17,J19,J3,J30,J31,J32,J33,J4,J40,J41,J42,J43,J50,J51,J52,J53",,2020/10/10 03:57:14,,
1314656189873340418,艺术学理论,1314656181946105858,10,0,1,1314656181946105858,"J0,J01,J02,J03,J04,J05,J06,J08",,2020/10/10 03:57:15,,
1314656233506684930,音乐与舞蹈学,1314656181946105858,10,0,1,1314656181946105858,"J6,J60,J61,J62,J63,J64,J65,J69,J7,J70,J71,J72,J73,J79",,2020/10/10 03:57:26,,
1314656286052925442,戏剧与影视学,1314656181946105858,10,0,1,1314656181946105858,"J8,J80,J81,J82,J83,J89,J9,J90,J91,J92,J93,J95,J96,J97,J98,J99",,2020/10/10 03:57:38,,
1314656355602874370,美术学,1314656181946105858,10,0,1,1314656181946105858,"J20,J21,J22,J23,J4,J5,J51,J52,J53",,2020/10/10 03:57:55,,
1314656404844003329,设计学,1314656181946105858,10,0,1,1314656181946105858,"J06,J2,J3,J4,J5",,2020/10/10 03:58:07,,
1413706443418800130,交叉学科,0,10,0,0,1413706443418800130,,,2021/7/10 11:47:36,,
1413706443959865345,集成电路科学与工程,1413706443418800130,10,0,1,1413706443418800130,"TN4,TN7",,2021/7/10 11:47:36,,
1413706471151538177,国家安全学,1413706443418800130,10,0,1,1413706443418800130,"D63,D035,D912.14,D924.31,DF621",,2021/7/10 11:47:43,,
